  Time                 , V(VG)                , V(VD)                , V(VMAX)              , -I(Riman)            
  5.936331578397e-005  ,3.615932506606e+000  ,4.995371227072e+000  ,1.471844054180e+000  ,4.221310379717e+000  
  5.946332045697e-005  ,3.615926877100e+000  ,4.995371137838e+000  ,1.471836103539e+000  ,4.221237457659e+000  
  5.956332512997e-005  ,3.615921224715e+000  ,4.995371972935e+000  ,1.471793582924e+000  ,4.221163075730e+000  
  5.966332980298e-005  ,3.615916781594e+000  ,4.995372132339e+000  ,1.471733348136e+000  ,4.221086622261e+000  
  5.976333447598e-005  ,3.615912682098e+000  ,4.995369830881e+000  ,1.471787158148e+000  ,4.221015928541e+000  
  5.986333914899e-005  ,3.615906543075e+000  ,4.995370391865e+000  ,1.471851918310e+000  ,4.220949961902e+000  
  5.996334382199e-005  ,3.615901127524e+000  ,4.995370680503e+000  ,1.471835644788e+000  ,4.220882467133e+000  
  6.006334849499e-005  ,3.615895596149e+000  ,4.995370620927e+000  ,1.471798556564e+000  ,4.220814543610e+000  
  6.016335316800e-005  ,3.615890310120e+000  ,4.995370659266e+000  ,1.471776996278e+000  ,4.220746963849e+000  
  6.026335784100e-005  ,3.615885251154e+000  ,4.995370530124e+000  ,1.471766832832e+000  ,4.220680174071e+000  
  6.036336251401e-005  ,3.615880277736e+000  ,4.995370366541e+000  ,1.471763677991e+000  ,4.220614433935e+000  
  6.046336718701e-005  ,3.615875323099e+000  ,4.995370252147e+000  ,1.471761469379e+000  ,4.220549662466e+000  
  6.056337186002e-005  ,3.615870383626e+000  ,4.995370176895e+000  ,1.471757576875e+000  ,4.220485739188e+000  
  6.066337653302e-005  ,3.615865483529e+000  ,4.995370110928e+000  ,1.471751080204e+000  ,4.220422510642e+000  
  6.076338120602e-005  ,3.615860639459e+000  ,4.995370044324e+000  ,1.471743358045e+000  ,4.220359967582e+000  
  6.086338587903e-005  ,3.615855865225e+000  ,4.995369967993e+000  ,1.471736202007e+000  ,4.220298131423e+000  
  6.096339055203e-005  ,3.615851155790e+000  ,4.995369885966e+000  ,1.471729716730e+000  ,4.220237022072e+000  
  6.106339522504e-005  ,3.615846502332e+000  ,4.995369805729e+000  ,1.471723699792e+000  ,4.220176652198e+000  
  6.116339989804e-005  ,3.615841901567e+000  ,4.995369728484e+000  ,1.471717714395e+000  ,4.220117003092e+000  
  6.126340457104e-005  ,3.615837354045e+000  ,4.995369653089e+000  ,1.471711718996e+000  ,4.220058061561e+000  
  6.136340924405e-005  ,3.615832860235e+000  ,4.995369578674e+000  ,1.471705741028e+000  ,4.219999817488e+000  
  6.146341391705e-005  ,3.615828420228e+000  ,4.995369504860e+000  ,1.471699817810e+000  ,4.219942265356e+000  
  6.156341859006e-005  ,3.615824033867e+000  ,4.995369431231e+000  ,1.471694002298e+000  ,4.219885396180e+000  
  6.166342326306e-005  ,3.615819700181e+000  ,4.995369358143e+000  ,1.471688300483e+000  ,4.219829203846e+000  
  6.176342793606e-005  ,3.615815418414e+000  ,4.995369285761e+000  ,1.471682696044e+000  ,4.219773681820e+000  
  6.186343260907e-005  ,3.615811187893e+000  ,4.995369214188e+000  ,1.471677175283e+000  ,4.219718822996e+000  
  6.196343728207e-005  ,3.615807008185e+000  ,4.995369143305e+000  ,1.471671734563e+000  ,4.219664620234e+000  
  6.206344195508e-005  ,3.615802878874e+000  ,4.995369073131e+000  ,1.471666373485e+000  ,4.219611068727e+000  
  6.216344662808e-005  ,3.615798799699e+000  ,4.995369003354e+000  ,1.471661102068e+000  ,4.219558159460e+000  
  6.226345130109e-005  ,3.615794768541e+000  ,4.995368935076e+000  ,1.471655892694e+000  ,4.219505884611e+000  
  6.236345597409e-005  ,3.615790787336e+000  ,4.995368866713e+000  ,1.471650754408e+000  ,4.219454237094e+000  
  6.246346064709e-005  ,3.615786854170e+000  ,4.995368798722e+000  ,1.471645730334e+000  ,4.219403212344e+000  
  6.256346532010e-005  ,3.615782968403e+000  ,4.995368731896e+000  ,1.471640786033e+000  ,4.219352804316e+000  
  6.266346999310e-005  ,3.615779129669e+000  ,4.995368665679e+000  ,1.471635901307e+000  ,4.219303003378e+000  
  6.276347466611e-005  ,3.615775337386e+000  ,4.995368600156e+000  ,1.471631084164e+000  ,4.219253803626e+000  
  6.286347933911e-005  ,3.615771591372e+000  ,4.995368535179e+000  ,1.471626342513e+000  ,4.219205199045e+000  
  6.296348401211e-005  ,3.615767891067e+000  ,4.995368470826e+000  ,1.471621676803e+000  ,4.219157185340e+000  
  6.306348868512e-005  ,3.615764235894e+000  ,4.995368407134e+000  ,1.471617084465e+000  ,4.219109753958e+000  
  6.316349335812e-005  ,3.615760625339e+000  ,4.995368343984e+000  ,1.471612565705e+000  ,4.219062898145e+000  
  6.326349803113e-005  ,3.615757058790e+000  ,4.995368281518e+000  ,1.471608115965e+000  ,4.219016612006e+000  
  6.336350270413e-005  ,3.615753535767e+000  ,4.995368219759e+000  ,1.471603730868e+000  ,4.218970889294e+000  
  6.346350737714e-005  ,3.615750056118e+000  ,4.995368158553e+000  ,1.471599412728e+000  ,4.218925725462e+000  
  6.356351205014e-005  ,3.615746619209e+000  ,4.995368097865e+000  ,1.471595165834e+000  ,4.218881113683e+000  
  6.366351672314e-005  ,3.615743224472e+000  ,4.995368037888e+000  ,1.471590985249e+000  ,4.218837046962e+000  
  6.376352139615e-005  ,3.615739871409e+000  ,4.995367978461e+000  ,1.471586868539e+000  ,4.218793519027e+000  
  6.386352606915e-005  ,3.615736559622e+000  ,4.995367919632e+000  ,1.471582815982e+000  ,4.218750524186e+000  
  6.396353074216e-005  ,3.615733288546e+000  ,4.995367861461e+000  ,1.471578823993e+000  ,4.218708056714e+000  
  6.406353541516e-005  ,3.615730057980e+000  ,4.995367803855e+000  ,1.471574892957e+000  ,4.218666112634e+000  
  6.416354008816e-005  ,3.615726867394e+000  ,4.995367746781e+000  ,1.471571025415e+000  ,4.218624684241e+000  
  6.426354476117e-005  ,3.615723716292e+000  ,4.995367690248e+000  ,1.471567221758e+000  ,4.218583765562e+000  
  6.436354943417e-005  ,3.615720604096e+000  ,4.995367634354e+000  ,1.471563476681e+000  ,4.218543351195e+000  
  6.446355410718e-005  ,3.615717530445e+000  ,4.995367579056e+000  ,1.471559787647e+000  ,4.218503435610e+000  
  6.456355878018e-005  ,3.615714494970e+000  ,4.995367524308e+000  ,1.471556155339e+000  ,4.218464013318e+000  
  6.466356345319e-005  ,3.615711497315e+000  ,4.995367470148e+000  ,1.471552579308e+000  ,4.218425080119e+000  
  6.476356812619e-005  ,3.615708537002e+000  ,4.995367416476e+000  ,1.471549060418e+000  ,4.218386629625e+000  
  6.486357279919e-005  ,3.615705613555e+000  ,4.995367363363e+000  ,1.471545598884e+000  ,4.218348655109e+000  
  6.496357747220e-005  ,3.615702726500e+000  ,4.995367310821e+000  ,1.471542191536e+000  ,4.218311152057e+000  
  6.506358214520e-005  ,3.615699875487e+000  ,4.995367258831e+000  ,1.471538837019e+000  ,4.218274115238e+000  
  6.516358681821e-005  ,3.615697060205e+000  ,4.995367207388e+000  ,1.471535534458e+000  ,4.218237541060e+000  
  6.526359149121e-005  ,3.615694280162e+000  ,4.995367156469e+000  ,1.471532283788e+000  ,4.218201422422e+000  
  6.536359616421e-005  ,3.615691534962e+000  ,4.995367106051e+000  ,1.471529085848e+000  ,4.218165753843e+000  
  6.546360083722e-005  ,3.615688824127e+000  ,4.995367056187e+000  ,1.471525938409e+000  ,4.218130530576e+000  
  6.556360551022e-005  ,3.615686147354e+000  ,4.995367006836e+000  ,1.471522840745e+000  ,4.218095747791e+000  
  6.566361018323e-005  ,3.615683504266e+000  ,4.995366958035e+000  ,1.471519790874e+000  ,4.218061401698e+000  
  6.576361485623e-005  ,3.615680894514e+000  ,4.995366909750e+000  ,1.471516788265e+000  ,4.218027486008e+000  
  6.586361952923e-005  ,3.615678317674e+000  ,4.995366861872e+000  ,1.471513836302e+000  ,4.217993996081e+000  
  6.596362420224e-005  ,3.615675773339e+000  ,4.995366814612e+000  ,1.471510931747e+000  ,4.217960927418e+000  
  6.606362887524e-005  ,3.615673261116e+000  ,4.995366767779e+000  ,1.471508071822e+000  ,4.217928274302e+000  
  6.616363354825e-005  ,3.615670780641e+000  ,4.995366721481e+000  ,1.471505258215e+000  ,4.217896031969e+000  
  6.626363822125e-005  ,3.615668331505e+000  ,4.995366675678e+000  ,1.471502488624e+000  ,4.217864195754e+000  
  6.636364289426e-005  ,3.615665913410e+000  ,4.995366630369e+000  ,1.471499762631e+000  ,4.217832761234e+000  
  6.646364756726e-005  ,3.615663526044e+000  ,4.995366585544e+000  ,1.471497079542e+000  ,4.217801724883e+000  
  6.656365224026e-005  ,3.615661169065e+000  ,4.995366541196e+000  ,1.471494439798e+000  ,4.217771081739e+000  
  6.666365691327e-005  ,3.615658841799e+000  ,4.995366497448e+000  ,1.471491837720e+000  ,4.217740825685e+000  
  6.676366158627e-005  ,3.615656544218e+000  ,4.995366454190e+000  ,1.471489270372e+000  ,4.217710952677e+000  
  6.686366625928e-005  ,3.615654276378e+000  ,4.995366410950e+000  ,1.471486758812e+000  ,4.217681458978e+000  
  6.696367093228e-005  ,3.615652037361e+000  ,4.995366368382e+000  ,1.471484299838e+000  ,4.217652341637e+000  
  6.706367560528e-005  ,3.615649826784e+000  ,4.995366326353e+000  ,1.471481872715e+000  ,4.217623594228e+000  
  6.716368027829e-005  ,3.615647644400e+000  ,4.995366284805e+000  ,1.471479479605e+000  ,4.217595212622e+000  
  6.726368495129e-005  ,3.615645489885e+000  ,4.995366243733e+000  ,1.471477121567e+000  ,4.217567192258e+000  
  6.736368962430e-005  ,3.615643362995e+000  ,4.995366203085e+000  ,1.471474801087e+000  ,4.217539529299e+000  
  6.746369429730e-005  ,3.615641263458e+000  ,4.995366162865e+000  ,1.471472518640e+000  ,4.217512220643e+000  
  6.756369897031e-005  ,3.615639190926e+000  ,4.995366123084e+000  ,1.471470274480e+000  ,4.217485261239e+000  
  6.766370364331e-005  ,3.615637145072e+000  ,4.995366083662e+000  ,1.471468069278e+000  ,4.217458647574e+000  
  6.776370831631e-005  ,3.615635125465e+000  ,4.995366044752e+000  ,1.471465899677e+000  ,4.217432374088e+000  
  6.786371298932e-005  ,3.615633131822e+000  ,4.995366006268e+000  ,1.471463763768e+000  ,4.217406437597e+000  
  6.796371766232e-005  ,3.615631163887e+000  ,4.995365968207e+000  ,1.471461662021e+000  ,4.217380834166e+000  
  6.806372233533e-005  ,3.615629221396e+000  ,4.995365930588e+000  ,1.471459593292e+000  ,4.217355560807e+000  
  6.816372700833e-005  ,3.615627304047e+000  ,4.995365893338e+000  ,1.471457558825e+000  ,4.217330612700e+000  
  6.826373168133e-005  ,3.615625411523e+000  ,4.995365856516e+000  ,1.471455558748e+000  ,4.217305986090e+000  
  6.836373635434e-005  ,3.615623543473e+000  ,4.995365820062e+000  ,1.471453592770e+000  ,4.217281676682e+000  
  6.846374102734e-005  ,3.615621699641e+000  ,4.995365784072e+000  ,1.471451658183e+000  ,4.217257681716e+000  
  6.856374570035e-005  ,3.615619879708e+000  ,4.995365748456e+000  ,1.471449754420e+000  ,4.217233996719e+000  
  6.866375037335e-005  ,3.615618083428e+000  ,4.995365713255e+000  ,1.471447881292e+000  ,4.217210618685e+000  
  6.876375504636e-005  ,3.615616310519e+000  ,4.995365678421e+000  ,1.471446039473e+000  ,4.217187542814e+000  
  6.886375971936e-005  ,3.615614560665e+000  ,4.995365644006e+000  ,1.471444227666e+000  ,4.217164766842e+000  
  6.896376439236e-005  ,3.615612833659e+000  ,4.995365609959e+000  ,1.471442445031e+000  ,4.217142285912e+000  
  6.906376906537e-005  ,3.615611129204e+000  ,4.995365576270e+000  ,1.471440693799e+000  ,4.217120097660e+000  
  6.916377373837e-005  ,3.615609446940e+000  ,4.995365542999e+000  ,1.471438970806e+000  ,4.217098198334e+000  
  6.926377841138e-005  ,3.615607786721e+000  ,4.995365510091e+000  ,1.471437275279e+000  ,4.217076583808e+000  
  6.936378308438e-005  ,3.615606148194e+000  ,4.995365477527e+000  ,1.471435609204e+000  ,4.217055250986e+000  
  6.946378775738e-005  ,3.615604531135e+000  ,4.995365445388e+000  ,1.471433969536e+000  ,4.217034196548e+000  
  6.956379243039e-005  ,3.615602935284e+000  ,4.995365413536e+000  ,1.471432357763e+000  ,4.217013417454e+000  
  6.966379710339e-005  ,3.615601360620e+000  ,4.995365381952e+000  ,1.471430778967e+000  ,4.216992910147e+000  
  6.976380177640e-005  ,3.615599805944e+000  ,4.995365351142e+000  ,1.471429212995e+000  ,4.216972670221e+000  
  6.986380644940e-005  ,3.615598272119e+000  ,4.995365320400e+000  ,1.471427673415e+000  ,4.216952694989e+000  
  6.996381112240e-005  ,3.615596758577e+000  ,4.995365289901e+000  ,1.471426167145e+000  ,4.216932981942e+000  
  7.006381579541e-005  ,3.615595264967e+000  ,4.995365259833e+000  ,1.471424688957e+000  ,4.216913528652e+000  
  7.016382046841e-005  ,3.615593791010e+000  ,4.995365230120e+000  ,1.471423234046e+000  ,4.216894330586e+000  
  7.026382514142e-005  ,3.615592336502e+000  ,4.995365200786e+000  ,1.471421801081e+000  ,4.216875385526e+000  
  7.036382981442e-005  ,3.615590901233e+000  ,4.995365171743e+000  ,1.471420392255e+000  ,4.216856689506e+000  
  7.046383448743e-005  ,3.615589484933e+000  ,4.995365143078e+000  ,1.471419006441e+000  ,4.216838240707e+000  
  7.056383916043e-005  ,3.615587999642e+000  ,4.995366032122e+000  ,1.471383187299e+000  ,4.216817747831e+000  
  7.066384383343e-005  ,3.615587765600e+000  ,4.995365257313e+000  ,1.471366946261e+000  ,4.216797082454e+000  
  7.076384850644e-005  ,3.615586607215e+000  ,4.995364840588e+000  ,1.471394734896e+000  ,4.216779200650e+000  
  7.086385317944e-005  ,3.615585380056e+000  ,4.995364834021e+000  ,1.471415666394e+000  ,4.216762330969e+000  
  7.096385785245e-005  ,3.615583993645e+000  ,4.995364890670e+000  ,1.471422858354e+000  ,4.216745870620e+000  
  7.106386252545e-005  ,3.615582583289e+000  ,4.995364951132e+000  ,1.471418888940e+000  ,4.216729206028e+000  
  7.116386719845e-005  ,3.615581231705e+000  ,4.995364977733e+000  ,1.471412035855e+000  ,4.216712445852e+000  
  7.126387187146e-005  ,3.615579950663e+000  ,4.995364953935e+000  ,1.471407252989e+000  ,4.216695794257e+000  
  7.136387654446e-005  ,3.615578715131e+000  ,4.995364910253e+000  ,1.471405301689e+000  ,4.216679384307e+000  
  7.146388121747e-005  ,3.615577503754e+000  ,4.995364865378e+000  ,1.471405224772e+000  ,4.216663251865e+000  
  7.156388589047e-005  ,3.615576293703e+000  ,4.995364835009e+000  ,1.471405197868e+000  ,4.216647396223e+000  
  7.166389056348e-005  ,3.615575090051e+000  ,4.995364812215e+000  ,1.471404436190e+000  ,4.216631753064e+000  
  7.176389523648e-005  ,3.615573899556e+000  ,4.995364791303e+000  ,1.471403237607e+000  ,4.216616307410e+000  
  7.186389990948e-005  ,3.615572726055e+000  ,4.995364769267e+000  ,1.471401927242e+000  ,4.216601056926e+000  
  7.196390458249e-005  ,3.615571570259e+000  ,4.995364745711e+000  ,1.471400669181e+000  ,4.216586003953e+000  
  7.206390925549e-005  ,3.615570431764e+000  ,4.995364721218e+000  ,1.471399592455e+000  ,4.216571153559e+000  
  7.216391392850e-005  ,3.615569308592e+000  ,4.995364697164e+000  ,1.471398605098e+000  ,4.216556506113e+000  
  7.226391860150e-005  ,3.615568199886e+000  ,4.995364673983e+000  ,1.471397622974e+000  ,4.216542056318e+000  
  7.236392327450e-005  ,3.615567105810e+000  ,4.995364651257e+000  ,1.471396626962e+000  ,4.216527800289e+000  
  7.246392794751e-005  ,3.615566026467e+000  ,4.995364628811e+000  ,1.471395635693e+000  ,4.216513734995e+000  
  7.256393262051e-005  ,3.615564961785e+000  ,4.995364606501e+000  ,1.471394662353e+000  ,4.216499858860e+000  
  7.266393729352e-005  ,3.615563911561e+000  ,4.995364584418e+000  ,1.471393712071e+000  ,4.216486168813e+000  
  7.276394196652e-005  ,3.615562875492e+000  ,4.995364562601e+000  ,1.471392780440e+000  ,4.216472663257e+000  
  7.286394663953e-005  ,3.615561853407e+000  ,4.995364541081e+000  ,1.471391864218e+000  ,4.216459339758e+000  
  7.296395131253e-005  ,3.615560845197e+000  ,4.995364519803e+000  ,1.471390963139e+000  ,4.216446196626e+000  
  7.306395598553e-005  ,3.615559850698e+000  ,4.995364498802e+000  ,1.471390077226e+000  ,4.216433230972e+000  
  7.316396065854e-005  ,3.615558869701e+000  ,4.995364477970e+000  ,1.471389209145e+000  ,4.216420440410e+000  
  7.326396533154e-005  ,3.615557901954e+000  ,4.995364457456e+000  ,1.471388355132e+000  ,4.216407822875e+000  
  7.336397000455e-005  ,3.615556947378e+000  ,4.995364437215e+000  ,1.471387514328e+000  ,4.216395376663e+000  
  7.346397467755e-005  ,3.615556005834e+000  ,4.995364417166e+000  ,1.471386687885e+000  ,4.216383099157e+000  
  7.356397935055e-005  ,3.615555077139e+000  ,4.995364397356e+000  ,1.471385877967e+000  ,4.216370988373e+000  
  7.366398402356e-005  ,3.615554161092e+000  ,4.995364377793e+000  ,1.471385082273e+000  ,4.216359042579e+000  
  7.376398869656e-005  ,3.615553257554e+000  ,4.995364358452e+000  ,1.471384300598e+000  ,4.216347258871e+000  
  7.386399336957e-005  ,3.615552366345e+000  ,4.995364339380e+000  ,1.471383532384e+000  ,4.216335635664e+000  
  7.396399804257e-005  ,3.615551487333e+000  ,4.995364320505e+000  ,1.471382776967e+000  ,4.216324170708e+000  
  7.406400271557e-005  ,3.615550620345e+000  ,4.995364301858e+000  ,1.471382036068e+000  ,4.216312861986e+000  
  7.416400738858e-005  ,3.615549765197e+000  ,4.995364283456e+000  ,1.471381307810e+000  ,4.216301707752e+000  
  7.426401206158e-005  ,3.615548921761e+000  ,4.995364265303e+000  ,1.471380590656e+000  ,4.216290706261e+000  
  7.436401673459e-005  ,3.615548089977e+000  ,4.995364247316e+000  ,1.471379886993e+000  ,4.216279854744e+000  
  7.446402140759e-005  ,3.615547269614e+000  ,4.995364229573e+000  ,1.471379197145e+000  ,4.216269152272e+000  
  7.456402608060e-005  ,3.615546460518e+000  ,4.995364212010e+000  ,1.471378520021e+000  ,4.216258596442e+000  
  7.466403075360e-005  ,3.615545662557e+000  ,4.995364194731e+000  ,1.471377853567e+000  ,4.216248185441e+000  
  7.476403542660e-005  ,3.615544875612e+000  ,4.995364177580e+000  ,1.471377200515e+000  ,4.216237917063e+000  
  7.486404009961e-005  ,3.615544099453e+000  ,4.995364160685e+000  ,1.471376558277e+000  ,4.216227789731e+000  
  7.496404477261e-005  ,3.615543334027e+000  ,4.995364143995e+000  ,1.471375927431e+000  ,4.216217801666e+000  
  7.506404944562e-005  ,3.615542579163e+000  ,4.995364127535e+000  ,1.471375306693e+000  ,4.216207951512e+000  
  7.516405411862e-005  ,3.615541834789e+000  ,4.995364111229e+000  ,1.471374697292e+000  ,4.216198237013e+000  
  7.526405879162e-005  ,3.615541100735e+000  ,4.995364095115e+000  ,1.471374101170e+000  ,4.216188656321e+000  
  7.536406346463e-005  ,3.615540376795e+000  ,4.995364079230e+000  ,1.471373515551e+000  ,4.216179207880e+000  
  7.546406813763e-005  ,3.615539662893e+000  ,4.995364063556e+000  ,1.471372938793e+000  ,4.216169890347e+000  
  7.556407281064e-005  ,3.615538958939e+000  ,4.995364048043e+000  ,1.471372372648e+000  ,4.216160701644e+000  
  7.566407748364e-005  ,3.615538264786e+000  ,4.995364032738e+000  ,1.471371817630e+000  ,4.216151640189e+000  
  7.576408215665e-005  ,3.615537580265e+000  ,4.995364017575e+000  ,1.471371273620e+000  ,4.216142704156e+000  
  7.586408682965e-005  ,3.615536905222e+000  ,4.995364002695e+000  ,1.471370737904e+000  ,4.216133892239e+000  
  7.596409150265e-005  ,3.615536239646e+000  ,4.995363987912e+000  ,1.471370211207e+000  ,4.216125202627e+000  
  7.606409617566e-005  ,3.615535583355e+000  ,4.995363973346e+000  ,1.471369696143e+000  ,4.216116634314e+000  
  7.616410084866e-005  ,3.615534936206e+000  ,4.995363958939e+000  ,1.471369190541e+000  ,4.216108184580e+000  
  7.626410552167e-005  ,3.615534298076e+000  ,4.995363944733e+000  ,1.471368693705e+000  ,4.216099852556e+000  
